Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1988","1988","ha","41890","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1988","1988","kg/ha","743.1","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1989","1989","ha","41890","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1989","1989","kg/ha","742.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1990","1990","ha","42000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1990","1990","kg/ha","952.4","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1991","1991","ha","41000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1991","1991","kg/ha","1012.9","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1992","1992","ha","40000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1992","1992","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1993","1993","ha","45000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1993","1993","kg/ha","1111.1","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1994","1994","ha","46976","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1994","1994","kg/ha","1277.2","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1995","1995","ha","49898","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1995","1995","kg/ha","1402.8","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1996","1996","ha","50000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1996","1996","kg/ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1997","1997","ha","50000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1997","1997","kg/ha","1700","X","Figure from external organization",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1998","1998","ha","50000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1998","1998","kg/ha","1700","X","Figure from external organization",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","1999","1999","ha","45000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","1999","1999","kg/ha","1555.6","X","Figure from external organization",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2000","2000","ha","31000","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","1564.5","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2001","2001","ha","38000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","1578.9","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2002","2002","ha","26118","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","1585.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2003","2003","ha","26849","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","1850.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2004","2004","ha","21788","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","4049.5","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","30700","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","3060.8","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","30243","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","2647.9","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","38824","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","2182.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","28308","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","2446.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","28570","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","2140.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2010","2010","ha","24879","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","2317.7","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2011","2011","ha","28455","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","2805.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2012","2012","ha","25693","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","2842.2","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2013","2013","ha","23609","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","3207.1","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2014","2014","ha","23852","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","3238.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","22998","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","3640.1","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","22919","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","3579.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","26738","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","3517.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","15682","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","3523.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","15076","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","3066.7","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","11314","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","3620.8","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2021","2021","ha","8214","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","3766.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","7461","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","3482.1","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","6937","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","3621","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0112","Maize (corn)","2024","2024","ha","7531","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","3669.5","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1961","1961","ha","4300","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1961","1961","kg/ha","746","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1962","1962","ha","4400","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1962","1962","kg/ha","745","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1963","1963","ha","4600","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1963","1963","kg/ha","730","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1964","1964","ha","4700","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1964","1964","kg/ha","730.4","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1965","1965","ha","4850","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1965","1965","kg/ha","724.3","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1966","1966","ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1966","1966","kg/ha","720","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1967","1967","ha","5150","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1967","1967","kg/ha","718.4","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1968","1968","ha","5300","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1968","1968","kg/ha","717","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1969","1969","ha","5300","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1969","1969","kg/ha","717","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1970","1970","ha","5400","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1970","1970","kg/ha","722.2","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1971","1971","ha","5500","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1971","1971","kg/ha","727.3","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1972","1972","ha","5500","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1972","1972","kg/ha","745.5","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1973","1973","ha","5600","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1973","1973","kg/ha","750","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1974","1974","ha","5700","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1974","1974","kg/ha","754.4","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1975","1975","ha","5300","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1975","1975","kg/ha","830.2","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1976","1976","ha","6100","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1976","1976","kg/ha","754.1","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1977","1977","ha","6100","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1977","1977","kg/ha","786.9","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1978","1978","ha","6300","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1978","1978","kg/ha","793.7","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1979","1979","ha","7000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1979","1979","kg/ha","785.7","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1980","1980","ha","8000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1980","1980","kg/ha","737.5","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1981","1981","ha","8400","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1981","1981","kg/ha","791.7","X","Figure from external organization",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1982","1982","ha","8200","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1982","1982","kg/ha","792.7","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1983","1983","ha","9000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1983","1983","kg/ha","788.9","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1984","1984","ha","11142","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1984","1984","kg/ha","814.9","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1985","1985","ha","9100","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1985","1985","kg/ha","769.2","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1986","1986","ha","8000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1986","1986","kg/ha","875","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1987","1987","ha","8100","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1987","1987","kg/ha","851.9","X","Figure from external organization",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1988","1988","ha","7570","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1988","1988","kg/ha","858.7","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1989","1989","ha","7500","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1989","1989","kg/ha","866.7","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1990","1990","ha","7600","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1990","1990","kg/ha","1097.1","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1991","1991","ha","7700","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1991","1991","kg/ha","783","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1992","1992","ha","7800","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1992","1992","kg/ha","833.2","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1993","1993","ha","8000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1993","1993","kg/ha","875","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1994","1994","ha","8253","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1994","1994","kg/ha","785.6","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1995","1995","ha","8061","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1995","1995","kg/ha","769.8","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1996","1996","ha","7128","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1996","1996","kg/ha","754.5","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1997","1997","ha","6684","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1997","1997","kg/ha","739.6","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1998","1998","ha","6374","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1998","1998","kg/ha","707.7","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","1999","1999","ha","6109","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","1999","1999","kg/ha","703","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2000","2000","ha","6200","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2000","2000","kg/ha","612.9","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2001","2001","ha","6500","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2001","2001","kg/ha","615.4","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2002","2002","ha","3829","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2002","2002","kg/ha","660","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2003","2003","ha","4192","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2003","2003","kg/ha","690.8","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2004","2004","ha","2965","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2004","2004","kg/ha","799","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2005","2005","ha","6540","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2005","2005","kg/ha","1032.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2006","2006","ha","8197","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2006","2006","kg/ha","1088.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2007","2007","ha","8609","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2007","2007","kg/ha","1013.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2008","2008","ha","3625","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2008","2008","kg/ha","1426.8","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2009","2009","ha","4093","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2009","2009","kg/ha","1030.8","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2010","2010","ha","3421","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2010","2010","kg/ha","1188.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2011","2011","ha","3721","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2011","2011","kg/ha","1898.5","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2012","2012","ha","2615","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2012","2012","kg/ha","1516.3","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2013","2013","ha","1648","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2013","2013","kg/ha","2305.8","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2014","2014","ha","1352","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2014","2014","kg/ha","2870.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2015","2015","ha","1360","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2015","2015","kg/ha","1331.3","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2016","2016","ha","1314","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2016","2016","kg/ha","1304.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2017","2017","ha","1467","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2017","2017","kg/ha","1185.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2018","2018","ha","1117","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2018","2018","kg/ha","958.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2019","2019","ha","1087","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2019","2019","kg/ha","1141.2","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2020","2020","ha","1089","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2020","2020","kg/ha","1481.2","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2021","2021","ha","920","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2021","2021","kg/ha","1219.7","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2022","2022","ha","525","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2022","2022","kg/ha","1146.7","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2023","2023","ha","470","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2023","2023","kg/ha","1129.2","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","0118","Millet","2024","2024","ha","520","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","0118","Millet","2024","2024","kg/ha","1114","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01709.90","Other pulses n.e.c.","1961","1961","ha","1800","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","01709.90","Other pulses n.e.c.","1961","1961","kg/ha","444.4","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01709.90","Other pulses n.e.c.","1962","1962","ha","1850","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","01709.90","Other pulses n.e.c.","1962","1962","kg/ha","459.5","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01709.90","Other pulses n.e.c.","1963","1963","ha","2000","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","01709.90","Other pulses n.e.c.","1963","1963","kg/ha","450","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01709.90","Other pulses n.e.c.","1964","1964","ha","2100","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","01709.90","Other pulses n.e.c.","1964","1964","kg/ha","452.4","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01709.90","Other pulses n.e.c.","1965","1965","ha","2050","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","01709.90","Other pulses n.e.c.","1965","1965","kg/ha","487.8","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01709.90","Other pulses n.e.c.","1966","1966","ha","2150","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","01709.90","Other pulses n.e.c.","1966","1966","kg/ha","488.4","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01709.90","Other pulses n.e.c.","1967","1967","ha","2250","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","01709.90","Other pulses n.e.c.","1967","1967","kg/ha","488.9","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01709.90","Other pulses n.e.c.","1968","1968","ha","2300","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","01709.90","Other pulses n.e.c.","1968","1968","kg/ha","500","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5312","Area harvested","01709.90","Other pulses n.e.c.","1969","1969","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5412","Yield","01709.90","Other pulses n.e.c.","1969","1969","kg/ha","500","E","Estimated value",""
